ip,https_token,prefix_suffix,shortening_service,domain_in_brand,suspicious_tld,statistical_report,length_url,length_hostname,nb_dots,nb_hyphens,nb_qm,nb_and,nb_eq,nb_underscore,nb_slash,nb_www,nb_com,ratio_digits_url,ratio_digits_host,nb_subdomains,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
0,0,0,0,1,0,0,41,16,2,0,0,0,0,1,4,0,0,0.0,0.0,2,0,5,0,2,2,4,9,9,5,5.0,5.5,4.666666667,0,legitimate
0,0,0,0,0,0,0,30,15,2,0,0,0,0,0,4,1,0,0.0,0.0,2,1,4,4,2,3,2,7,7,3,3.75,5.0,2.5,0,phishing
0,0,1,0,0,0,0,46,22,1,1,0,0,0,0,5,0,0,0.02173913,0.0,1,0,4,0,2,18,2,18,18,8,7.5,18.0,4.0,2,phishing
0,1,0,1,0,0,0,51,43,2,0,0,0,0,0,3,0,0,0.0,0.0,2,0,2,61,9,9,0,29,29,0,19.0,19.0,0.0,0,phishing
0,1,0,0,0,0,0,44,36,3,2,0,0,0,0,3,0,0,0.0,0.0,3,2,4,2,4,4,0,10,10,0,6.5,6.5,0.0,0,phishing
0,1,0,0,0,0,0,30,22,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,6,3,3,0,15,15,0,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,38,15,2,0,0,0,0,0,3,0,0,0.0,0.0,2,1,3,1,2,2,15,15,8,15,8.333333333,5.0,15.0,0,legitimate
0,1,0,0,1,0,0,24,17,2,1,0,0,0,0,2,0,0,0.0,0.0,2,1,3,1,2,2,0,6,6,0,3.666666667,3.666666667,0.0,0,legitimate
0,0,0,0,1,0,0,30,21,2,0,0,0,0,0,3,0,0,0.0,0.0,2,0,2,0,6,6,0,11,11,0,8.5,8.5,0.0,0,legitimate
0,1,0,0,0,0,0,52,17,2,1,0,0,0,0,5,0,1,0.0,0.0,2,1,6,1,2,5,2,9,7,9,6.0,6.0,6.0,1,legitimate
1,1,0,0,0,0,2,78,12,4,0,1,2,3,0,5,0,0,0.128205128,0.75,3,0,16,2,1,2,1,16,3,16,4.1875,2.25,4.833333333,1,phishing
0,1,0,0,0,0,0,60,15,5,0,0,0,0,0,5,0,1,0.0,0.0,3,1,7,2,3,8,3,11,8,11,5.714285714,8.0,5.333333333,0,phishing
0,1,0,0,0,0,0,40,17,3,0,0,0,0,0,5,1,0,0.0,0.0,3,1,6,3,1,3,1,9,9,4,4.0,6.0,3.0,0,legitimate
0,1,0,0,0,0,0,47,13,3,0,0,0,0,0,6,1,0,0.0,0.0,3,0,7,6,3,3,3,6,5,6,4.285714286,4.0,4.4,1,phishing
0,1,0,0,0,0,0,40,25,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,3,4,3,3,7,17,17,7,9.0,10.0,7.0,0,legitimate
1,0,1,0,0,0,0,79,13,3,1,0,0,0,0,10,1,0,0.151898734,0.0,3,1,12,5,2,3,2,15,6,15,4.75,4.5,4.8,4,phishing
0,0,0,0,0,0,0,31,22,2,2,0,0,0,0,3,1,0,0.0,0.0,2,0,4,3,2,2,0,6,6,0,3.75,3.75,0.0,0,legitimate
0,0,0,0,0,0,0,44,36,2,0,0,0,0,0,2,1,0,0.0,0.0,2,0,2,3,3,3,0,28,28,0,15.5,15.5,0.0,0,legitimate
0,1,1,0,0,0,0,27,16,1,1,0,0,0,0,4,0,0,0.0,0.0,1,0,3,0,2,5,2,7,7,2,4.666666667,6.0,2.0,0,phishing
0,1,1,0,0,0,0,74,20,2,5,0,0,0,0,4,0,0,0.0,0.0,2,0,9,0,3,6,3,9,9,9,6.111111111,7.5,5.714285714,0,legitimate
0,0,0,0,0,0,0,43,15,3,0,1,0,0,0,4,0,0,0.0,0.0,3,1,6,0,3,4,3,7,7,5,4.5,5.5,4.0,0,phishing
1,1,1,0,0,0,0,96,14,2,1,0,0,0,0,8,0,0,0.208333333,0.0,2,0,9,0,2,10,2,32,10,32,8.555555556,10.0,8.375,3,phishing
0,0,0,0,0,0,0,33,25,2,1,0,0,0,0,2,1,0,0.0,0.0,2,0,3,3,3,3,0,9,9,0,6.333333333,6.333333333,0.0,0,legitimate
0,1,0,0,0,0,0,26,19,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,2,0,6,6,0,9,9,0,7.5,7.5,0.0,0,phishing
0,0,0,0,0,1,0,34,25,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,legitimate
0,1,1,0,0,0,0,103,15,1,1,0,0,0,2,10,0,0,0.029126214,0.0,1,0,11,2,3,4,3,13,6,13,7.363636364,5.0,7.888888889,0,legitimate
0,0,0,0,0,0,0,24,15,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
0,1,0,0,0,0,0,40,14,2,2,0,0,0,0,4,1,0,0.0,0.0,2,0,5,3,3,3,5,6,6,5,4.8,4.5,5.0,0,legitimate
1,0,0,1,0,0,0,90,19,4,0,0,0,0,0,6,2,1,0.244444444,0.0,3,1,8,12,3,3,3,32,11,32,8.875,7.0,9.5,1,phishing
0,1,1,0,0,0,0,43,12,2,1,0,0,0,0,5,1,0,0.0,0.0,2,1,6,3,3,3,4,7,4,7,4.5,3.5,5.0,0,legitimate
0,0,0,0,0,0,0,25,16,3,0,0,0,0,0,3,1,0,0.0,0.0,3,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,legitimate
0,0,1,0,0,0,0,34,25,2,1,0,0,0,0,3,0,0,0.0,0.0,2,0,3,1,3,3,0,11,11,0,6.333333333,6.333333333,0.0,0,phishing
0,1,0,1,0,0,0,70,24,3,0,0,0,0,1,6,0,0,0.0,0.0,3,2,8,3,1,5,1,20,14,20,6.5,9.5,5.5,0,legitimate
0,0,0,0,0,0,0,85,30,3,0,1,0,1,2,6,0,0,0.035294118,0.033333333,3,1,11,1,2,6,2,19,19,9,5.727272727,12.5,4.222222222,2,phishing
0,0,0,0,0,0,0,23,15,2,0,0,0,0,0,2,1,0,0.0,0.0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
0,1,0,0,0,0,0,26,18,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,legitimate
0,1,0,0,0,0,0,27,19,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,legitimate
1,0,1,1,0,0,0,88,22,4,1,0,0,0,0,10,0,0,0.136363636,0.0,3,0,12,1,2,4,2,15,10,15,5.166666667,7.0,4.8,4,phishing
1,1,1,0,0,0,0,94,28,3,1,0,0,0,0,6,0,0,0.212765957,0.0,3,0,7,3,3,3,6,32,7,32,10.85714286,5.25,18.33333333,0,phishing
1,1,0,0,0,0,0,75,27,3,0,0,0,0,0,4,0,0,0.253333333,0.0,3,0,5,1,3,8,3,32,14,32,12.0,11.0,12.66666667,0,phishing
1,0,0,1,1,0,0,36,27,2,0,0,0,0,0,3,0,0,0.305555556,0.407407407,2,0,2,11,8,8,0,14,14,0,11.0,11.0,0.0,0,phishing
0,0,0,0,1,0,0,73,14,4,1,1,0,1,0,3,1,1,0.054794521,0.0,3,0,12,4,2,3,2,11,6,11,4.166666667,4.5,4.1,0,legitimate
0,0,0,0,0,0,0,50,20,3,0,0,0,0,0,5,1,1,0.0,0.0,3,0,6,3,1,3,1,12,12,8,5.5,7.5,4.5,0,legitimate
0,1,0,0,0,0,0,41,22,2,0,0,0,0,0,5,1,0,0.073170732,0.0,2,0,4,3,3,3,4,14,14,5,6.5,8.5,4.5,0,legitimate
0,0,0,0,0,0,0,52,21,2,0,0,0,0,0,5,0,0,0.076923077,0.0,2,0,5,3,5,5,6,11,11,7,7.2,8.0,6.666666667,0,legitimate
0,1,0,0,0,0,0,66,22,3,3,0,0,0,0,3,1,0,0.0,0.0,3,1,7,3,3,3,3,14,14,10,7.0,8.5,6.4,0,legitimate
0,1,0,0,0,0,0,33,25,2,0,0,0,0,0,3,0,0,0.121212121,0.16,2,0,2,6,7,7,0,13,13,0,10.0,10.0,0.0,0,phishing
0,1,0,0,0,0,0,52,16,2,1,0,0,0,0,4,0,0,0.211538462,0.0625,2,0,5,0,3,4,3,13,8,13,7.6,6.0,8.666666667,0,phishing
0,0,0,0,1,0,0,34,16,2,0,0,0,0,0,4,0,0,0.0,0.0,2,0,4,0,2,2,4,9,9,4,4.75,5.5,4.0,0,legitimate
0,1,1,0,0,0,0,35,27,2,1,0,0,0,0,3,0,0,0.028571429,0.037037037,2,1,3,3,5,5,0,11,11,0,7.0,7.0,0.0,0,phishing
0,1,0,0,0,0,0,103,16,3,11,0,0,0,0,4,1,0,0.067961165,0.0,3,1,16,6,1,3,1,12,8,12,4.8125,5.5,4.714285714,0,legitimate
1,0,0,0,0,0,0,122,20,2,0,1,2,3,2,6,0,0,0.114754098,0.0,2,0,13,2,1,6,1,25,10,25,7.538461538,8.0,7.454545455,2,phishing
1,1,0,0,0,0,0,39,27,2,0,0,0,0,0,4,0,0,0.230769231,0.333333333,2,0,3,0,3,10,3,13,13,3,8.666666667,11.5,3.0,0,phishing
1,1,1,0,0,0,0,126,50,4,1,1,2,3,2,4,0,1,0.119047619,0.0,3,1,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
0,0,0,1,0,0,0,26,17,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,legitimate
1,1,0,0,0,0,0,50,10,1,0,0,0,0,0,3,0,0,0.42,0.0,1,1,2,2,7,7,32,32,7,32,19.5,7.0,32.0,0,phishing
0,1,1,0,0,0,0,60,13,2,1,0,0,0,0,8,0,0,0.0,0.0,2,1,8,0,2,10,2,10,10,8,5.25,10.0,4.571428571,3,phishing
0,1,0,0,0,0,0,44,21,3,0,0,0,0,0,4,1,0,0.113636364,0.0,3,1,5,5,3,3,3,13,13,5,5.8,8.0,4.333333333,1,legitimate
0,0,0,1,1,0,0,30,22,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,phishing
0,1,0,0,0,0,0,60,15,2,1,0,0,0,0,6,0,0,0.116666667,0.0,2,1,7,1,3,11,3,11,11,7,6.142857143,11.0,5.333333333,0,legitimate
0,1,1,1,0,0,0,50,27,2,1,0,0,0,0,4,1,0,0.0,0.0,2,2,4,4,3,3,5,19,19,8,8.75,11.0,6.5,0,legitimate
0,1,0,0,0,0,0,51,18,2,3,0,0,0,0,4,0,0,0.0,0.0,2,1,6,0,3,6,3,8,7,8,5.666666667,6.5,5.25,0,legitimate
0,0,0,0,0,0,0,37,28,3,0,0,0,0,0,3,1,0,0.0,0.0,3,0,2,4,3,3,0,17,17,0,10.0,10.0,0.0,0,legitimate
0,1,1,0,0,0,0,62,14,2,2,0,0,0,0,7,0,0,0.0,0.0,2,1,8,0,2,3,2,8,7,8,5.5,5.0,5.666666667,4,phishing
0,1,0,0,0,0,0,41,33,2,3,0,0,0,0,3,1,1,0.0,0.0,2,0,5,3,3,3,0,8,8,0,5.0,5.0,0.0,1,phishing
0,0,0,0,0,0,0,22,7,1,0,0,0,0,0,3,0,0,0.0,0.0,1,0,2,0,4,4,6,6,4,6,5.0,4.0,6.0,0,phishing
0,0,0,1,0,0,0,20,4,1,0,0,0,0,0,3,0,0,0.15,0.0,1,1,2,0,1,1,7,7,1,7,4.0,1.0,7.0,0,phishing
0,1,0,0,0,0,0,35,22,3,0,0,0,0,0,4,0,0,0.085714286,0.045454545,3,1,4,1,2,2,4,9,9,4,5.0,5.333333333,4.0,0,legitimate
0,0,1,1,0,0,0,52,22,3,1,0,0,0,1,5,1,0,0.038461538,0.0,3,0,6,3,3,3,4,10,6,10,5.333333333,4.666666667,6.0,0,legitimate
0,0,0,1,0,0,0,25,16,2,0,0,0,0,0,3,0,0,0.0,0.0,2,1,2,0,5,5,0,6,6,0,5.5,5.5,0.0,1,phishing
1,1,0,0,0,0,2,126,61,3,4,1,0,1,2,3,0,1,0.285714286,0.245901639,3,0,12,4,2,4,2,32,20,32,8.666666667,8.666666667,8.666666667,0,phishing
0,0,0,0,0,0,0,30,21,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,legitimate
0,1,0,1,0,0,0,35,18,2,0,0,0,0,0,4,1,0,0.0,0.0,2,1,4,3,3,3,3,10,10,5,5.25,6.5,4.0,0,phishing
1,1,0,1,0,0,0,201,18,3,0,1,2,3,1,5,1,0,0.457711443,0.0,3,0,13,18,2,3,2,64,10,64,13.69230769,6.5,15.0,2,phishing
0,0,0,0,0,0,0,21,12,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,legitimate
0,1,1,1,0,0,0,50,24,2,1,0,0,0,0,5,0,0,0.0,0.0,2,0,5,1,2,9,2,11,10,11,6.8,9.5,5.0,0,legitimate
1,1,1,0,0,0,0,132,50,4,1,1,2,3,2,4,0,1,0.090909091,0.0,3,1,12,6,2,3,2,17,13,17,8.916666667,8.4,9.285714286,0,phishing
1,0,1,1,0,0,0,276,24,3,1,1,3,4,4,7,0,0,0.206521739,0.041666667,3,0,26,10,1,2,1,43,10,43,9.115384615,6.0,9.52173913,0,phishing
0,0,0,0,0,0,0,28,19,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,27,5,1,0,0,0,0,0,3,0,0,0.0,0.0,1,1,2,1,2,2,14,14,2,14,8.0,2.0,14.0,0,phishing
0,0,0,0,0,0,0,31,22,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,legitimate
0,1,1,0,0,0,0,66,12,4,2,0,0,0,0,6,0,1,0.0,0.0,3,0,10,1,2,3,2,9,5,9,4.7,4.0,4.875,4,phishing
0,1,0,0,0,0,0,46,25,2,0,0,0,0,0,5,1,0,0.0,0.0,2,0,4,4,3,3,4,18,18,7,8.0,10.5,5.5,0,phishing
0,1,0,0,0,0,0,41,21,1,1,0,0,0,0,3,0,0,0.073170732,0.0,1,0,3,1,3,17,3,17,17,8,9.333333333,17.0,5.5,0,legitimate
0,1,0,1,0,0,0,26,15,2,0,0,0,0,0,3,0,0,0.0,0.0,2,1,2,0,3,9,3,9,9,3,6.0,9.0,3.0,0,phishing
1,1,1,0,0,0,0,275,20,3,1,1,2,3,1,9,0,0,0.367272727,0.0,3,0,17,14,2,14,2,64,14,64,14.47058824,14.0,14.5,5,phishing
0,1,0,0,0,1,0,39,17,3,0,0,0,0,0,6,0,0,0.025641026,0.0,3,0,5,0,3,4,3,6,6,4,4.2,5.0,3.666666667,0,phishing
0,0,0,0,0,0,0,26,17,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,legitimate
0,0,0,0,0,0,0,30,21,1,0,0,0,0,0,3,0,0,0.0,0.0,1,0,1,0,18,18,0,18,18,0,18.0,18.0,0.0,0,legitimate
0,1,1,0,0,0,0,116,21,5,1,1,0,1,0,9,1,0,0.0,0.0,3,0,16,5,2,3,2,14,14,13,5.6875,8.5,5.285714286,4,phishing
0,1,0,1,1,0,0,33,25,2,0,0,0,0,0,3,0,0,0.0,0.0,2,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,legitimate
1,1,0,0,0,0,2,85,18,4,0,0,0,0,0,4,0,1,0.435294118,0.0,3,0,6,4,3,3,3,50,5,50,11.66666667,4.333333333,19.0,0,phishing
0,1,1,0,0,0,0,102,24,2,7,0,0,0,0,6,1,0,0.0,0.0,2,0,12,5,3,3,3,16,16,11,6.583333333,9.5,6.0,0,legitimate
0,0,0,1,0,0,0,21,6,1,1,0,0,0,0,3,0,0,0.0,0.0,1,1,3,0,2,3,2,3,3,3,2.666666667,3.0,2.5,0,phishing
0,1,1,0,0,0,0,47,24,1,1,0,0,0,0,4,0,0,0.0,0.0,1,1,3,1,5,20,5,20,20,8,11.0,20.0,6.5,0,legitimate
0,1,0,0,0,0,0,50,27,2,0,0,0,0,0,4,0,0,0.0,0.0,2,1,4,2,3,3,6,19,19,8,9.0,11.0,7.0,0,phishing
0,0,0,0,0,0,0,103,19,3,1,1,0,1,0,4,0,0,0.077669903,0.0,3,0,9,2,2,4,2,44,10,44,9.222222222,7.0,9.857142857,0,phishing
1,0,0,0,0,0,0,123,46,5,0,1,2,3,2,4,1,1,0.130081301,0.0,3,1,13,5,2,3,2,17,13,17,7.461538462,7.6,7.375,0,phishing
1,0,0,0,0,0,0,63,16,2,3,0,0,0,0,7,1,0,0.365079365,0.0,2,0,10,4,1,3,1,8,8,8,4.2,5.5,3.875,0,legitimate
0,0,1,0,0,0,0,25,13,1,1,1,0,1,0,3,0,0,0.0,0.0,1,0,3,0,1,3,1,5,5,1,3.0,4.0,1.0,0,phishing
0,1,0,0,0,0,0,56,20,3,0,0,0,0,0,5,1,0,0.0,0.0,3,1,6,3,1,3,1,16,12,16,6.666666667,7.5,6.25,0,legitimate
0,1,0,0,0,0,0,58,17,4,2,0,0,0,0,7,0,0,0.086206897,0.0,3,0,11,1,2,2,2,5,5,5,3.363636364,3.666666667,3.25,0,legitimate
0,1,0,0,0,0,0,63,19,3,0,0,0,0,1,7,1,0,0.063492063,0.0,3,1,9,4,2,3,2,11,11,6,4.888888889,7.0,4.285714286,1,legitimate
0,1,0,0,0,0,0,57,14,2,0,1,0,1,0,5,1,0,0.0,0.0,2,1,7,4,3,3,5,7,6,7,5.714285714,4.5,6.2,0,phishing
0,1,0,0,0,0,2,28,20,2,0,0,0,0,0,3,0,0,0.0,0.0,2,1,2,1,4,4,0,11,11,0,7.5,7.5,0.0,1,phishing
0,1,0,0,0,0,0,28,11,3,0,0,0,0,0,3,0,0,0.142857143,0.363636364,3,1,4,0,2,2,3,5,4,5,3.5,3.0,4.0,1,phishing
0,0,0,0,1,0,0,43,16,2,1,0,0,0,0,4,1,0,0.0,0.0,2,0,5,3,3,3,4,8,8,8,5.4,5.5,5.333333333,0,legitimate
0,0,0,0,0,0,0,24,15,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
0,0,0,0,0,0,0,22,13,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,legitimate
0,0,0,0,1,0,0,99,15,2,0,0,0,0,1,7,0,0,0.111111111,0.0,2,0,8,1,1,4,1,31,6,31,10.0,5.0,11.66666667,1,phishing
0,1,0,0,0,0,0,45,10,2,0,0,0,0,0,6,1,1,0.0,0.0,2,0,5,4,2,2,6,10,3,10,5.8,2.5,8.0,0,legitimate
1,1,0,0,0,0,0,45,14,3,0,0,0,0,0,5,0,0,0.177777778,0.0,3,2,6,1,2,2,3,8,8,8,5.0,5.0,5.0,0,legitimate
0,1,0,0,0,0,0,82,17,4,0,1,0,1,0,4,0,1,0.048780488,0.0,3,1,9,0,2,4,2,31,8,31,7.0,6.0,7.285714286,0,phishing
0,0,0,0,0,0,0,38,29,2,0,0,0,0,0,3,0,0,0.0,0.0,2,0,2,0,9,9,0,15,15,0,12.0,12.0,0.0,0,legitimate
0,1,0,0,0,0,0,43,25,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,3,4,3,3,10,17,17,10,10.0,10.0,10.0,0,legitimate
0,0,0,0,0,0,0,39,18,3,0,0,0,0,0,3,1,0,0.0,0.0,3,0,4,3,3,3,4,10,10,7,6.0,6.5,5.5,0,legitimate
0,1,1,0,0,0,0,50,25,2,1,1,0,1,0,4,0,0,0.06,0.0,2,0,6,0,3,5,3,8,8,8,5.666666667,6.666666667,4.666666667,0,phishing
0,0,0,0,0,0,0,76,12,1,5,0,0,0,0,6,0,0,0.078947368,0.0,1,2,9,3,2,8,2,10,8,10,6.111111111,8.0,5.875,0,legitimate
0,1,1,0,0,0,0,49,18,3,1,0,0,0,0,5,1,0,0.12244898,0.0,3,0,8,3,1,3,1,10,10,6,3.875,6.5,3.0,0,legitimate
0,1,1,0,0,0,0,67,15,2,2,0,0,0,0,7,0,0,0.059701493,0.0,2,0,9,1,2,2,2,8,8,7,5.333333333,5.0,5.428571429,2,phishing
1,1,0,0,0,0,2,57,14,3,0,0,0,0,0,6,0,0,0.192982456,0.785714286,3,2,11,2,2,2,2,17,3,17,4.909090909,2.75,6.142857143,2,phishing
0,1,1,0,0,0,0,27,19,2,1,0,0,0,0,3,1,0,0.0,0.0,2,1,3,3,2,2,0,8,8,0,4.333333333,4.333333333,0.0,0,legitimate
0,1,0,0,0,0,0,31,23,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,legitimate
0,0,0,0,0,0,0,54,12,2,4,0,0,0,0,4,1,0,0.037037037,0.0,2,0,8,4,2,3,2,9,5,9,4.5,4.0,4.666666667,0,legitimate
0,0,0,1,1,0,0,37,28,2,0,0,0,0,0,3,0,0,0.0,0.0,2,0,2,1,8,8,0,15,15,0,11.5,11.5,0.0,0,phishing
0,0,0,0,0,0,0,26,17,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,legitimate
0,1,0,0,0,0,0,34,16,3,0,0,0,0,0,3,0,0,0.0,0.0,3,0,4,0,2,2,3,10,10,6,5.25,6.0,4.5,0,phishing
0,1,0,1,0,0,0,58,17,1,4,0,0,0,0,4,0,0,0.034482759,0.0,1,1,6,0,2,13,2,13,13,9,6.833333333,13.0,5.6,0,legitimate
0,0,0,0,0,0,0,36,18,2,0,0,0,0,0,3,0,0,0.027777778,0.0,2,0,3,1,3,14,3,14,14,5,7.333333333,14.0,4.0,0,phishing
1,0,0,1,0,0,0,152,28,5,3,0,0,0,4,3,0,1,0.131578947,0.25,3,0,13,5,1,1,1,35,11,35,9.769230769,5.25,11.77777778,0,phishing
0,1,0,0,0,0,0,50,14,2,1,0,0,0,0,4,0,0,0.2,0.0,2,0,5,1,3,4,3,13,6,13,7.2,5.0,8.666666667,0,phishing
0,1,1,0,0,0,0,124,17,4,1,1,0,1,0,9,0,0,0.0,0.0,3,0,15,3,2,14,2,21,14,21,6.666666667,14.0,6.142857143,4,phishing
0,1,0,0,0,0,0,80,23,3,0,0,0,0,5,6,1,0,0.075,0.0,3,1,12,4,2,3,2,15,15,9,4.833333333,9.0,4.0,0,legitimate
0,0,1,0,0,0,0,37,28,2,1,0,0,0,0,3,1,0,0.0,0.0,2,0,3,3,3,3,0,12,12,0,7.666666667,7.666666667,0.0,0,legitimate
0,1,0,1,0,0,0,53,45,5,2,0,0,0,0,3,1,0,0.094339623,0.111111111,3,0,7,6,1,1,0,9,9,0,5.0,5.0,0.0,0,phishing
1,1,0,0,0,0,0,80,15,2,0,0,0,0,0,6,0,0,0.2625,0.0,2,0,6,1,3,11,3,32,11,32,10.66666667,11.0,10.6,0,phishing
0,1,0,0,0,0,0,36,15,1,0,0,0,0,0,5,0,0,0.0,0.0,1,0,3,0,4,11,4,11,11,7,7.333333333,11.0,5.5,0,phishing
1,1,1,0,0,0,0,236,15,2,1,1,2,3,1,9,0,0,0.372881356,0.0,2,0,17,23,2,11,2,64,11,64,12.29411765,11.0,12.375,5,phishing
0,1,0,0,0,0,0,54,19,3,2,0,0,0,0,4,1,0,0.0,0.0,3,0,7,4,3,3,3,11,11,7,5.285714286,7.0,4.6,0,legitimate
0,1,1,1,0,0,0,89,14,4,1,0,0,0,0,11,2,1,0.0,0.0,3,0,13,6,2,3,2,7,6,7,5.0,4.5,5.090909091,3,phishing
0,0,0,0,0,0,2,71,26,4,0,0,0,0,0,7,0,0,0.028169014,0.0,3,0,9,1,1,10,1,11,11,9,5.666666667,10.5,4.285714286,0,phishing
0,1,0,0,0,0,0,20,13,2,0,0,0,0,0,2,0,0,0.0,0.0,2,2,1,0,6,6,0,6,6,0,6.0,6.0,0.0,0,legitimate
1,1,0,0,0,0,0,93,14,2,0,0,0,0,0,7,0,0,0.215053763,0.0,2,1,6,4,4,8,4,32,8,32,12.5,8.0,13.4,0,phishing
0,1,0,0,0,0,0,31,19,2,0,0,0,0,0,4,0,0,0.0,0.0,2,0,2,0,3,12,3,12,12,3,7.5,12.0,3.0,0,legitimate
1,1,0,0,0,0,0,101,37,2,0,0,0,0,0,7,1,0,0.198019802,0.0,2,0,6,7,3,3,6,32,29,32,14.0,16.0,13.0,0,phishing
0,0,0,0,0,0,0,21,12,1,0,0,0,0,0,3,0,0,0.0,0.0,1,0,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,phishing
0,1,0,0,0,0,0,65,24,3,0,0,0,0,2,4,1,0,0.0,0.0,3,1,7,3,3,3,3,16,16,7,6.857142857,9.5,5.8,0,legitimate
0,0,0,0,0,0,0,43,13,2,3,0,0,0,0,3,1,0,0.0,0.0,2,1,6,3,2,3,2,7,5,7,4.333333333,4.0,4.5,0,legitimate
0,1,1,1,1,0,0,48,17,2,1,0,0,0,0,6,0,0,0.0,0.0,2,1,6,0,1,4,1,8,8,8,5.166666667,6.0,4.75,0,legitimate
0,0,0,0,0,0,0,31,22,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,4,3,3,0,14,14,0,8.5,8.5,0.0,0,legitimate
0,0,0,0,0,0,0,65,33,3,0,0,0,0,1,4,0,0,0.0,0.0,3,3,6,0,5,7,5,12,12,8,8.0,9.0,7.0,0,phishing
1,1,0,0,0,0,0,79,14,1,10,0,0,0,0,4,0,0,0.088607595,0.0,1,2,13,0,2,10,2,10,10,7,4.307692308,10.0,3.833333333,0,legitimate
0,0,1,0,1,0,0,99,15,2,1,0,0,0,1,7,0,0,0.060606061,0.0,2,0,9,1,1,4,1,23,6,23,8.777777778,5.0,9.857142857,1,phishing
0,0,0,0,0,0,0,96,21,2,7,0,0,0,0,6,0,0,0.0625,0.0,2,0,12,1,2,4,2,12,12,11,6.0,8.0,5.6,0,legitimate
0,0,0,0,0,0,0,21,12,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0,legitimate
0,1,0,0,0,0,0,61,14,5,0,0,0,0,0,6,1,1,0.0,0.0,3,0,8,3,3,3,3,12,3,12,5.0,3.0,5.666666667,1,phishing
0,1,0,0,0,0,0,44,17,3,0,0,0,0,0,4,1,0,0.136363636,0.0,3,1,5,3,3,3,4,9,9,7,5.8,6.0,5.666666667,0,legitimate
0,1,0,0,0,0,0,29,22,2,0,0,0,0,0,2,0,0,0.0,0.0,2,1,2,0,7,7,0,10,10,0,8.5,8.5,0.0,0,legitimate
0,1,0,0,0,0,0,74,11,3,1,0,0,0,1,8,1,0,0.0,0.0,3,0,11,3,3,3,4,8,3,8,4.818181818,3.0,5.222222222,0,legitimate
1,1,1,0,0,0,0,85,10,2,2,0,0,0,0,7,0,0,0.223529412,0.0,2,0,7,3,3,7,3,32,7,32,9.571428571,7.0,10.0,0,phishing
0,0,0,0,0,0,0,59,14,1,0,1,1,2,0,3,0,0,0.101694915,0.0,1,0,6,1,4,10,4,10,10,10,7.0,10.0,6.4,0,legitimate
0,1,0,0,0,0,0,89,20,3,1,0,0,0,0,8,0,1,0.0,0.0,3,0,9,1,3,14,3,14,14,12,7.555555556,14.0,6.75,0,phishing
